time/time_elapsed,rollout/exploration_rate,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/n_updates,train/learning_rate,train/loss
1717,0.05,657036,19496,382,17.53,819.85,,,37939,0.0001,0.07553017884492874
1717,0.05,657228,19500,382,17.53,819.85,,,37951,0.0001,0.21302713453769684
1718,0.05,657428,19504,382,17.53,819.85,,,37964,0.0001,0.04292278364300728
1719,0.05,657732,19508,382,17.56,816.56,,,37983,0.0001,0.18727996945381165
1719,0.05,657884,19512,382,17.54,817.82,,,37992,0.0001,0.04005561023950577
1719,0.05,658024,19516,382,17.54,817.82,,,38001,0.0001,0.21256211400032043
1720,0.05,658144,19520,382,17.5,815.59,,,38008,0.0001,0.23090866208076477
1720,0.05,658392,19524,382,17.58,815.32,,,38024,0.0001,0.08016794174909592
1721,0.05,658572,19528,382,17.58,815.32,,,38035,0.0001,0.049368225038051605
1721,0.05,658804,19532,382,17.58,815.32,,,38050,0.0001,0.12025049328804016
1722,0.05,658972,19536,382,17.53,812.28,,,38060,0.0001,0.13286441564559937
1722,0.05,659136,19540,382,17.52,814.92,,,38070,0.0001,0.2985544502735138
1723,0.05,659300,19544,382,17.52,814.92,,,38081,0.0001,0.15895450115203857
1723,0.05,659460,19548,382,17.52,814.92,,,38091,0.0001,0.16506770253181458
1724,0.05,659708,19552,382,17.45,806.38,,,38106,0.0001,0.12286973744630814
1724,0.05,659872,19556,382,17.45,808.03,,,38116,0.0001,0.15697377920150757
1724,0.05,660000,19560,382,17.45,808.03,,,38124,0.0001,0.09806226193904877
1725,0.05,660220,19564,382,17.45,808.03,,,38138,0.0001,0.15777751803398132
1726,0.05,660428,19568,382,17.51,803.87,,,38151,0.0001,0.20680923759937286
1726,0.05,660584,19572,382,17.56,801.84,,,38161,0.0001,0.05454977974295616
1726,0.05,660808,19576,382,17.56,801.84,,,38175,0.0001,0.1866980344057083
1727,0.05,660956,19580,382,17.56,797.99,,,38184,0.0001,0.04350607842206955
1727,0.05,661172,19584,382,17.53,796.56,,,38198,0.0001,0.15298493206501007
1728,0.05,661332,19588,382,17.53,800.22,,,38208,0.0001,0.2278853803873062
1728,0.05,661492,19592,382,17.53,800.22,,,38218,0.0001,0.09276600182056427
1729,0.05,661700,19596,382,17.54,799.58,,,38231,0.0001,0.3779258131980896
1729,0.05,661920,19600,382,17.54,799.58,,,38244,0.0001,0.1596899926662445
1730,0.05,662208,19604,382,17.59,804.14,,,38262,0.0001,0.23323071002960205
1731,0.05,662380,19608,382,17.6,804.23,,,38273,0.0001,0.020572097972035408
1731,0.05,662440,19612,382,17.6,804.23,,,38277,0.0001,0.12025319784879684
1731,0.05,662704,19616,382,17.6,804.23,,,38293,0.0001,0.24756929278373718
1732,0.05,662900,19620,382,17.64,803.93,,,38306,0.0001,0.09938102960586548
1732,0.05,663024,19624,382,17.62,799.05,,,38313,0.0001,0.038892827928066254
1733,0.05,663224,19628,382,17.67,788.59,,,38326,0.0001,0.14044733345508575
1733,0.05,663340,19632,382,17.67,788.59,,,38333,0.0001,0.32205212116241455
1733,0.05,663496,19636,382,17.69,780.49,,,38343,0.0001,0.04501047730445862
1734,0.05,663640,19640,382,17.67,777.27,,,38352,0.0001,0.11042553186416626
1734,0.05,663788,19644,382,17.67,777.27,,,38361,0.0001,0.057047851383686066
1734,0.05,663880,19648,382,17.67,777.27,,,38367,0.0001,0.15192227065563202
1735,0.05,664252,19652,382,17.64,777.27,,,38390,0.0001,0.31255775690078735
1736,0.05,664476,19656,382,17.64,777.27,,,38404,0.0001,0.11971575021743774
1736,0.05,664612,19660,382,17.67,777.69,,,38413,0.0001,0.11972478032112122
1737,0.05,664816,19664,382,17.67,777.69,,,38425,0.0001,0.2272176742553711
1737,0.05,665004,19668,382,17.67,776.09,,,38437,0.0001,0.03236538916826248
1738,0.05,665176,19672,382,17.68,777.45,,,38448,0.0001,0.191049262881279
1738,0.05,665360,19676,382,17.68,777.45,,,38459,0.0001,0.2812832295894623
1739,0.05,665468,19680,382,17.67,776.86,,,38466,0.0001,0.11002165824174881
1739,0.05,665692,19684,382,17.67,777.68,,,38480,0.0001,0.31077852845191956
1740,0.05,665976,19688,382,17.65,776.71,,,38498,0.0001,0.12463819980621338
1741,0.05,666276,19692,382,17.59,779.73,,,38517,0.0001,0.03796539828181267
1741,0.05,666508,19696,382,17.64,784.11,,,38531,0.0001,0.05443154647946358
1742,0.05,666884,19700,382,17.64,784.11,,,38555,0.0001,0.03775010257959366
1742,0.05,666968,19704,382,17.63,786.81,,,38560,0.0001,0.1360493004322052
1743,0.05,667328,19708,382,17.63,790.17,,,38582,0.0001,0.34902223944664
1744,0.05,667604,19712,382,17.58,795.28,,,38600,0.0001,0.020331984385848045
1744,0.05,667740,19716,382,17.58,795.28,,,38608,0.0001,0.22144487500190735
1745,0.05,667924,19720,382,17.58,795.28,,,38620,0.0001,0.30093908309936523
1745,0.05,668164,19724,382,17.63,801.43,,,38635,0.0001,0.11640312522649765
1746,0.05,668312,19728,382,17.57,802.47,,,38644,0.0001,0.2335982322692871
1746,0.05,668460,19732,382,17.57,802.47,,,38653,0.0001,0.12074249982833862
1747,0.05,668632,19736,382,17.57,802.47,,,38664,0.0001,0.13625752925872803
1747,0.05,668948,19740,382,17.56,804.29,,,38684,0.0001,0.10261201858520508
1748,0.05,669128,19744,382,17.55,805.92,,,38695,0.0001,0.14993512630462646
1748,0.05,669304,19748,382,17.55,805.92,,,38706,0.0001,0.04396907985210419
1749,0.05,669492,19752,382,17.55,805.92,,,38718,0.0001,0.013706165365874767
1749,0.05,669684,19756,382,17.55,803.08,,,38730,0.0001,0.16530516743659973
1750,0.05,669884,19760,382,17.56,802.09,,,38742,0.0001,0.2549888789653778
1750,0.05,670176,19764,382,17.56,802.09,,,38760,0.0001,0.14984020590782166
1751,0.05,670384,19768,382,17.56,802.09,,,38773,0.0001,0.04942936450242996
1752,0.05,670696,19772,382,17.62,804.39,,,38793,0.0001,0.18526984751224518
1752,0.05,670908,19776,382,17.62,811.26,,,38806,0.0001,0.042365193367004395
1753,0.05,671068,19780,382,17.62,811.26,,,38816,0.0001,0.15347601473331451
1753,0.05,671208,19784,382,17.62,811.26,,,38825,0.0001,0.057153135538101196
1754,0.05,671496,19788,382,17.57,809.46,,,38843,0.0001,0.19359615445137024
1754,0.05,671696,19792,382,17.57,813.64,,,38855,0.0001,0.0411602258682251
1755,0.05,671788,19796,382,17.57,813.64,,,38861,0.0001,0.2426488995552063
1755,0.05,672064,19800,382,17.48,807.94,,,38878,0.0001,0.04397296532988548
1756,0.05,672260,19804,382,17.48,807.94,,,38891,0.0001,0.058125339448451996
1756,0.05,672376,19808,382,17.5,810.66,,,38898,0.0001,0.09713099896907806
1757,0.05,672592,19812,382,17.53,815.62,,,38911,0.0001,0.1368389129638672
1757,0.05,672768,19816,382,17.48,815.39,,,38922,0.0001,0.05797503888607025
1758,0.05,672980,19820,382,17.57,811.71,,,38936,0.0001,0.03312502056360245
1758,0.05,673168,19824,382,17.54,809.09,,,38947,0.0001,0.04609238728880882
1759,0.05,673340,19828,382,17.54,809.09,,,38958,0.0001,0.06756642460823059
1759,0.05,673452,19832,382,17.54,806.33,,,38965,0.0001,0.05716307461261749
1760,0.05,673744,19836,382,17.54,802.58,,,38983,0.0001,0.02559570223093033
1760,0.05,673968,19840,382,17.54,802.58,,,38997,0.0001,0.02288217470049858
1760,0.05,674116,19844,382,17.6,808.13,,,39007,0.0001,0.24547210335731506
1761,0.05,674480,19848,382,17.62,804.42,,,39029,0.0001,0.12890911102294922
1762,0.05,674612,19852,382,17.65,804.59,,,39038,0.0001,0.05246880650520325
1762,0.05,674788,19856,382,17.65,804.59,,,39049,0.0001,0.15199625492095947
1763,0.05,675036,19860,382,17.64,808.28,,,39064,0.0001,0.0552818737924099
1763,0.05,675168,19864,382,17.63,807.66,,,39072,0.0001,0.038966573774814606
1764,0.05,675392,19868,382,17.61,807.73,,,39086,0.0001,0.22524520754814148
1764,0.05,675588,19872,382,17.61,807.94,,,39099,0.0001,0.1564994603395462
1764,0.05,675732,19876,382,17.56,807.14,,,39108,0.0001,0.10721434652805328
1765,0.05,676040,19880,382,17.59,805.83,,,39127,0.0001,0.04111281409859657
1766,0.05,676232,19884,382,17.59,806.66,,,39139,0.0001,0.10670644044876099
1766,0.05,676544,19888,382,17.6,810.12,,,39158,0.0001,0.3195782005786896
1767,0.05,676628,19892,382,17.6,810.12,,,39164,0.0001,0.09981825947761536
1767,0.05,676824,19896,382,17.6,810.12,,,39176,0.0001,0.048824410885572433
1768,0.05,677108,19900,382,17.57,819.86,,,39194,0.0001,0.18843293190002441
1768,0.05,677272,19904,382,17.57,819.86,,,39204,0.0001,0.3637096583843231
1769,0.05,677432,19908,382,17.54,817.56,,,39214,0.0001,0.3310907483100891
1769,0.05,677584,19912,382,17.54,817.56,,,39223,0.0001,0.10569092631340027
1770,0.05,677836,19916,382,17.62,815.14,,,39239,0.0001,0.034254588186740875
1771,0.05,678140,19920,382,17.58,816.39,,,39258,0.0001,0.10869114100933075
1771,0.05,678292,19924,382,17.58,816.39,,,39268,0.0001,0.16827601194381714
1772,0.05,678632,19928,382,17.6,816.49,,,39289,0.0001,0.033816784620285034
1772,0.05,678844,19932,382,17.6,816.49,,,39302,0.0001,0.024091502651572227
1773,0.05,679104,19936,382,17.66,822.68,,,39318,0.0001,0.06218504160642624
1774,0.05,679316,19940,382,17.68,829.7,,,39332,0.0001,0.1551118791103363
1774,0.05,679564,19944,382,17.68,829.7,,,39347,0.0001,0.055719003081321716
1775,0.05,679724,19948,382,17.68,829.7,,,39357,0.0001,0.03820524737238884
,0.05,680000,,,,,892.4,19.4,39374,0.0001,0.16984955966472626
1779,0.05,680016,19952,382,17.74,835.54,,,39375,0.0001,0.3957802951335907
1779,0.05,680176,19956,382,17.74,835.54,,,39385,0.0001,0.07916657626628876
1780,0.05,680320,19960,382,17.76,831.87,,,39394,0.0001,0.1627749800682068
1780,0.05,680544,19964,382,17.76,831.87,,,39408,0.0001,0.03586579114198685
1780,0.05,680692,19968,382,17.8,837.01,,,39418,0.0001,0.03432798758149147
1781,0.05,680848,19972,382,17.81,834.14,,,39427,0.0001,0.1254684180021286
1781,0.05,681024,19976,382,17.81,834.14,,,39438,0.0001,0.13453052937984467
1782,0.05,681144,19980,382,17.81,834.14,,,39446,0.0001,0.09610635042190552
1782,0.05,681380,19984,382,17.82,833.82,,,39461,0.0001,0.08467927575111389
1783,0.05,681736,19988,382,17.85,838.38,,,39483,0.0001,0.1296657770872116
1783,0.05,681828,19992,382,17.87,839.66,,,39489,0.0001,0.23624487221240997
1784,0.05,682132,19996,382,17.86,840.57,,,39508,0.0001,0.4555782079696655
1785,0.05,682296,20000,382,17.87,837.29,,,39518,0.0001,0.23138269782066345
1785,0.05,682492,20004,382,17.87,837.29,,,39530,0.0001,0.10828788578510284
1785,0.05,682572,20008,382,17.87,837.29,,,39535,0.0001,0.16967643797397614
1786,0.05,682824,20012,382,17.84,834.85,,,39551,0.0001,0.1353912502527237
1786,0.05,683012,20016,382,17.88,836.24,,,39563,0.0001,0.0500580258667469
1787,0.05,683172,20020,382,17.88,836.24,,,39573,0.0001,0.5660605430603027
1788,0.05,683496,20024,382,17.89,836.34,,,39593,0.0001,0.36130958795547485
1788,0.05,683668,20028,382,17.91,838.18,,,39604,0.0001,0.22070184350013733
1789,0.05,683876,20032,382,17.93,843.59,,,39617,0.0001,0.18046778440475464
1789,0.05,684048,20036,382,17.99,846.76,,,39627,0.0001,0.13694775104522705
1790,0.05,684204,20040,382,17.99,846.76,,,39637,0.0001,0.1012626588344574
1790,0.05,684488,20044,382,18.03,847.62,,,39655,0.0001,0.031927552074193954
1791,0.05,684656,20048,382,18.05,847.85,,,39665,0.0001,0.1910945177078247
1791,0.05,684868,20052,382,18.05,847.85,,,39679,0.0001,0.10337702929973602
1792,0.05,684996,20056,382,18.13,847.33,,,39687,0.0001,0.1698610931634903
1792,0.05,685264,20060,382,18.12,843.66,,,39703,0.0001,0.082069993019104
1793,0.05,685416,20064,382,18.13,849.04,,,39713,0.0001,0.10801947116851807
1793,0.05,685604,20068,382,18.13,849.04,,,39725,0.0001,0.27685582637786865
1794,0.05,685856,20072,382,18.11,848.22,,,39740,0.0001,0.3231714963912964
1794,0.05,686000,20076,382,18.14,849.67,,,39749,0.0001,0.32239753007888794
1795,0.05,686196,20080,382,18.14,849.67,,,39762,0.0001,0.053370896726846695
1795,0.05,686384,20084,382,18.15,848.71,,,39773,0.0001,0.15713752806186676
1796,0.05,686576,20088,382,18.15,848.71,,,39785,0.0001,0.1722216010093689
1796,0.05,686760,20092,382,18.19,846.6,,,39797,0.0001,0.12269845604896545
1796,0.05,686888,20096,382,18.19,846.6,,,39805,0.0001,0.030260659754276276
1797,0.05,687064,20100,382,18.19,846.6,,,39816,0.0001,0.041454531252384186
1798,0.05,687520,20104,382,18.16,841.85,,,39844,0.0001,0.3370390236377716
1799,0.05,687800,20108,382,18.17,840.94,,,39862,0.0001,0.14931972324848175
1799,0.05,688028,20112,382,18.17,840.94,,,39876,0.0001,0.04094209149479866
1800,0.05,688168,20116,382,18.21,843.0,,,39885,0.0001,0.022281866520643234
1800,0.05,688476,20120,382,18.29,842.97,,,39904,0.0001,0.21042564511299133
1801,0.05,688660,20124,382,18.3,844.88,,,39916,0.0001,0.10504348576068878
1801,0.05,688952,20128,382,18.34,843.62,,,39934,0.0001,0.12258927524089813
1802,0.05,689152,20132,382,18.33,846.36,,,39946,0.0001,0.15386471152305603
1802,0.05,689300,20136,382,18.35,844.91,,,39956,0.0001,0.37653064727783203
1803,0.05,689464,20140,382,18.35,844.91,,,39966,0.0001,0.029827363789081573
1804,0.05,689844,20144,382,18.38,848.26,,,39990,0.0001,0.03962106257677078
1804,0.05,690096,20148,382,18.4,849.74,,,40005,0.0001,0.3220669627189636
1805,0.05,690176,20152,382,18.38,853.18,,,40010,0.0001,0.16728240251541138
1805,0.05,690400,20156,382,18.37,854.78,,,40024,0.0001,0.1847798228263855
1806,0.05,690564,20160,382,18.34,850.3,,,40035,0.0001,0.046994030475616455
1806,0.05,690916,20164,382,18.34,850.3,,,40057,0.0001,0.07087817788124084
1807,0.05,691040,20168,382,18.31,847.66,,,40064,0.0001,0.09070028364658356
1807,0.05,691276,20172,382,18.29,845.92,,,40079,0.0001,0.1828712671995163
1808,0.05,691496,20176,382,18.31,850.32,,,40093,0.0001,0.14263559877872467
1809,0.05,691752,20180,382,18.31,850.32,,,40109,0.0001,0.026981987059116364
1809,0.05,691980,20184,382,18.39,853.39,,,40123,0.0001,0.2025039792060852
1810,0.05,692168,20188,382,18.4,853.88,,,40135,0.0001,0.26295214891433716
1810,0.05,692388,20192,382,18.41,853.47,,,40149,0.0001,0.19417434930801392
1811,0.05,692676,20196,382,18.41,853.47,,,40167,0.0001,0.29032665491104126
1812,0.05,692896,20200,382,18.4,851.1,,,40180,0.0001,0.034241560846567154
1813,0.05,693352,20204,382,18.48,861.23,,,40209,0.0001,0.07591699063777924
1814,0.05,693580,20208,382,18.55,868.28,,,40223,0.0001,0.24261920154094696
1814,0.05,693692,20212,382,18.55,868.28,,,40230,0.0001,0.04080899804830551
1814,0.05,693888,20216,382,18.55,868.28,,,40242,0.0001,0.04866660386323929
1815,0.05,694164,20220,382,18.6,869.62,,,40260,0.0001,0.09083521366119385
1815,0.05,694312,20224,382,18.62,874.09,,,40269,0.0001,0.0369882732629776
1816,0.05,694532,20228,382,18.62,874.09,,,40283,0.0001,0.06008173152804375
1817,0.05,694812,20232,382,18.63,873.12,,,40300,0.0001,0.032877691090106964
1817,0.05,694900,20236,382,18.64,870.62,,,40306,0.0001,0.10428005456924438
1817,0.05,695028,20240,382,18.64,870.62,,,40314,0.0001,0.2070944607257843
1818,0.05,695344,20244,382,18.57,872.12,,,40333,0.0001,0.03111622855067253
1818,0.05,695532,20248,382,18.52,872.18,,,40345,0.0001,0.04210270196199417
1819,0.05,695780,20252,382,18.52,872.18,,,40361,0.0001,0.20692835748195648
1820,0.05,696012,20256,382,18.53,869.28,,,40375,0.0001,0.060865797102451324
1820,0.05,696136,20260,382,18.59,869.21,,,40383,0.0001,0.14953795075416565
1820,0.05,696344,20264,382,18.57,868.26,,,40396,0.0001,0.06465151160955429
1821,0.05,696560,20268,382,18.57,868.26,,,40409,0.0001,0.16614340245723724
1821,0.05,696728,20272,382,18.57,868.26,,,40420,0.0001,0.147295743227005
1822,0.05,697084,20276,382,18.56,872.36,,,40442,0.0001,0.36079418659210205
1823,0.05,697384,20280,382,18.56,874.58,,,40461,0.0001,0.09131444990634918
1823,0.05,697544,20284,382,18.55,880.24,,,40471,0.0001,0.0540071465075016
1824,0.05,697728,20288,382,18.55,880.24,,,40482,0.0001,0.1682298630475998
1825,0.05,698044,20292,382,18.58,883.62,,,40502,0.0001,0.11665385216474533
1825,0.05,698220,20296,382,18.59,879.42,,,40513,0.0001,0.060467686504125595
1825,0.05,698336,20300,382,18.59,879.42,,,40520,0.0001,0.2696593999862671
1826,0.05,698440,20304,382,18.53,872.36,,,40527,0.0001,0.07823793590068817
1826,0.05,698688,20308,382,18.53,872.36,,,40542,0.0001,0.05250423029065132
1827,0.05,698920,20312,382,18.57,874.05,,,40557,0.0001,0.18756073713302612
1828,0.05,699164,20316,382,18.63,876.44,,,40572,0.0001,0.1899397373199463
1828,0.05,699264,20320,382,18.63,876.44,,,40578,0.0001,0.15046298503875732
1828,0.05,699372,20324,382,18.63,876.44,,,40585,0.0001,0.3287354111671448
1829,0.05,699692,20328,382,18.58,875.58,,,40605,0.0001,0.07599252462387085
1829,0.05,699896,20332,382,18.58,871.29,,,40618,0.0001,0.18434321880340576
1830,0.05,700084,20336,382,18.59,870.81,,,40630,0.0001,0.15914686024188995
1830,0.05,700248,20340,382,18.59,870.81,,,40640,0.0001,0.0692535862326622
1831,0.05,700552,20344,382,18.62,865.63,,,40659,0.0001,0.10488997399806976
1832,0.05,700788,20348,382,18.64,868.86,,,40674,0.0001,0.028221838176250458
1832,0.05,700984,20352,382,18.64,868.86,,,40686,0.0001,0.19571180641651154
1833,0.05,701200,20356,382,18.64,868.86,,,40699,0.0001,0.11072102189064026
1833,0.05,701396,20360,382,18.56,866.27,,,40712,0.0001,0.13548099994659424
1834,0.05,701616,20364,382,18.57,863.16,,,40725,0.0001,0.27418962121009827
1834,0.05,701868,20368,382,18.63,869.02,,,40741,0.0001,0.3091159164905548
1835,0.05,702136,20372,382,18.58,868.19,,,40758,0.0001,0.07498470693826675
1836,0.05,702296,20376,382,18.58,868.19,,,40768,0.0001,0.03677206113934517
1837,0.05,702752,20380,382,18.57,876.83,,,40796,0.0001,0.01680338941514492
1837,0.05,702928,20384,382,18.52,878.91,,,40807,0.0001,0.03997112810611725
1838,0.05,703108,20388,382,18.51,882.23,,,40819,0.0001,0.15210692584514618
1838,0.05,703312,20392,382,18.51,882.23,,,40831,0.0001,0.06725392490625381
1839,0.05,703600,20396,382,18.62,884.99,,,40849,0.0001,0.1794489473104477
1839,0.05,703784,20400,382,18.62,884.99,,,40861,0.0001,0.2872247099876404
1840,0.05,703948,20404,382,18.63,887.15,,,40871,0.0001,0.1492513120174408
1840,0.05,704136,20408,382,18.65,883.95,,,40883,0.0001,0.03919527679681778
1841,0.05,704340,20412,382,18.64,887.27,,,40896,0.0001,0.17437215149402618
1841,0.05,704548,20416,382,18.72,886.37,,,40909,0.0001,0.1714441180229187
1842,0.05,704820,20420,382,18.74,887.7,,,40926,0.0001,0.2767476737499237
1843,0.05,704984,20424,382,18.74,887.7,,,40936,0.0001,0.1760282665491104
1843,0.05,705240,20428,382,18.74,887.58,,,40952,0.0001,0.30724769830703735
1844,0.05,705472,20432,382,18.72,887.32,,,40966,0.0001,0.08035531640052795
1844,0.05,705608,20436,382,18.69,888.95,,,40975,0.0001,0.27346089482307434
1845,0.05,705784,20440,382,18.6,887.32,,,40986,0.0001,0.154096782207489
1845,0.05,706020,20444,382,18.6,887.32,,,41001,0.0001,0.1864514946937561
1846,0.05,706132,20448,382,18.59,887.24,,,41008,0.0001,0.02937212958931923
1846,0.05,706348,20452,382,18.51,883.94,,,41021,0.0001,0.049042269587516785
1847,0.05,706560,20456,382,18.5,885.54,,,41034,0.0001,0.037627965211868286
1847,0.05,706768,20460,382,18.48,892.74,,,41047,0.0001,0.11643902957439423
1848,0.05,706988,20464,382,18.53,887.94,,,41061,0.0001,0.252959281206131
1848,0.05,707192,20468,382,18.59,888.56,,,41074,0.0001,0.14266762137413025
1849,0.05,707492,20472,382,18.59,888.56,,,41093,0.0001,0.2286924123764038
1850,0.05,707688,20476,382,18.68,892.88,,,41105,0.0001,0.12472856044769287
1850,0.05,707836,20480,382,18.7,893.67,,,41114,0.0001,0.05286503955721855
1851,0.05,707996,20484,382,18.71,894.59,,,41124,0.0001,0.04500522464513779
1851,0.05,708184,20488,382,18.65,892.52,,,41136,0.0001,0.17863252758979797
1851,0.05,708360,20492,382,18.65,892.52,,,41147,0.0001,0.0911458283662796
1852,0.05,708480,20496,382,18.56,890.36,,,41154,0.0001,0.18563920259475708
1853,0.05,708892,20500,382,18.56,890.36,,,41180,0.0001,0.04353510960936546
1853,0.05,709128,20504,382,18.66,895.71,,,41195,0.0001,0.3842492997646332
1854,0.05,709376,20508,382,18.66,894.27,,,41210,0.0001,0.05597551539540291
1855,0.05,709632,20512,382,18.65,886.53,,,41226,0.0001,0.17866303026676178
1855,0.05,709800,20516,382,18.69,888.25,,,41237,0.0001,0.32322436571121216
1856,0.05,710000,20520,382,18.69,888.25,,,41249,0.0001,0.1850343495607376
1856,0.05,710316,20524,382,18.68,886.64,,,41269,0.0001,0.1206362247467041
1857,0.05,710496,20528,382,18.66,887.97,,,41280,0.0001,0.05542297661304474
1857,0.05,710696,20532,382,18.66,887.97,,,41293,0.0001,0.1450870782136917
1858,0.05,711060,20536,382,18.66,887.97,,,41316,0.0001,0.05713551118969917
1859,0.05,711276,20540,382,18.67,890.65,,,41329,0.0001,0.05070701241493225
1859,0.05,711444,20544,382,18.66,891.32,,,41340,0.0001,0.17886541783809662
1860,0.05,711596,20548,382,18.66,891.32,,,41349,0.0001,0.0493062399327755
1860,0.05,711772,20552,382,18.66,891.32,,,41360,0.0001,0.11345898360013962
1861,0.05,712048,20556,382,18.68,889.06,,,41377,0.0001,0.03594096750020981
1861,0.05,712196,20560,382,18.75,891.4,,,41387,0.0001,0.20438642799854279
1862,0.05,712432,20564,382,18.86,893.41,,,41401,0.0001,0.0766017958521843
1862,0.05,712624,20568,382,18.86,893.41,,,41413,0.0001,0.08087602257728577
1863,0.05,712756,20572,382,18.86,893.41,,,41422,0.0001,0.03920838609337807
1863,0.05,713032,20576,382,18.87,885.47,,,41439,0.0001,0.23596331477165222
1864,0.05,713188,20580,382,18.88,882.55,,,41449,0.0001,0.03643180802464485
1864,0.05,713440,20584,382,18.93,884.17,,,41464,0.0001,0.37946873903274536
1865,0.05,713676,20588,382,18.93,884.17,,,41479,0.0001,0.058593057096004486
1865,0.05,713796,20592,382,18.95,885.09,,,41487,0.0001,0.03131064772605896
1866,0.05,714024,20596,382,18.94,883.02,,,41501,0.0001,0.045732565224170685
1866,0.05,714120,20600,382,18.98,879.62,,,41507,0.0001,0.11138992011547089
1866,0.05,714272,20604,382,18.98,879.62,,,41516,0.0001,0.07583212852478027
1867,0.05,714544,20608,382,19.0,863.94,,,41533,0.0001,0.05629539489746094
1867,0.05,714692,20612,382,19.0,862.65,,,41543,0.0001,0.07071550190448761
1868,0.05,714844,20616,382,19.0,862.65,,,41552,0.0001,0.20160917937755585
1868,0.05,714960,20620,382,18.93,859.5,,,41559,0.0001,0.034183330833911896
1869,0.05,715384,20624,382,18.93,859.5,,,41586,0.0001,0.2692958116531372
1870,0.05,715644,20628,382,18.91,863.55,,,41602,0.0001,0.04959139972925186
1870,0.05,715800,20632,382,18.96,866.88,,,41612,0.0001,0.11325252056121826
1871,0.05,715908,20636,382,18.99,869.6,,,41619,0.0001,0.025745363906025887
1871,0.05,716148,20640,382,18.99,869.6,,,41634,0.0001,0.023343129083514214
1872,0.05,716384,20644,382,19.02,863.64,,,41648,0.0001,0.2600861191749573
1872,0.05,716524,20648,382,19.09,862.77,,,41657,0.0001,0.06277067214250565
1873,0.05,716720,20652,382,19.09,862.77,,,41669,0.0001,0.1312265247106552
1873,0.05,717000,20656,382,19.16,865.69,,,41687,0.0001,0.024112403392791748
1874,0.05,717284,20660,382,19.18,865.69,,,41705,0.0001,0.1027413010597229
1874,0.05,717404,20664,382,19.17,868.27,,,41712,0.0001,0.10115718841552734
1875,0.05,717684,20668,382,19.17,868.27,,,41730,0.0001,0.030166512355208397
1876,0.05,718016,20672,382,19.21,869.19,,,41750,0.0001,0.05594295635819435
1877,0.05,718236,20676,382,19.33,871.95,,,41764,0.0001,0.05772736668586731
1877,0.05,718384,20680,382,19.33,871.95,,,41773,0.0001,0.13783444464206696
1877,0.05,718528,20684,382,19.33,871.95,,,41782,0.0001,0.1249673068523407
1878,0.05,718848,20688,382,19.34,866.01,,,41802,0.0001,0.14674200117588043
1879,0.05,719200,20692,382,19.35,868.56,,,41824,0.0001,0.036905139684677124
1880,0.05,719412,20696,382,19.35,868.56,,,41838,0.0001,0.1414419710636139
1880,0.05,719612,20700,382,19.35,868.56,,,41850,0.0001,0.19991199672222137
1881,0.05,719908,20704,382,19.47,876.74,,,41869,0.0001,0.10448772460222244
,0.05,720000,,,,,968.2,20.8,41874,0.0001,0.11973540484905243
1886,0.05,720220,20708,381,19.47,876.74,,,41888,0.0001,0.41904446482658386
1886,0.05,720428,20712,381,19.49,880.63,,,41901,0.0001,0.14725327491760254
1887,0.05,720776,20716,381,19.49,880.63,,,41923,0.0001,0.10312233865261078
1888,0.05,720944,20720,381,19.55,886.54,,,41933,0.0001,0.05765847861766815
1888,0.05,721184,20724,381,19.6,892.22,,,41948,0.0001,0.039672501385211945
1889,0.05,721404,20728,381,19.63,892.06,,,41962,0.0001,0.08995272219181061
1889,0.05,721520,20732,381,19.63,892.06,,,41969,0.0001,0.2244536131620407
1890,0.05,721744,20736,381,19.65,892.02,,,41983,0.0001,0.09037910401821136
1890,0.05,722000,20740,381,19.66,887.99,,,41999,0.0001,0.07875623553991318
1891,0.05,722176,20744,381,19.67,888.02,,,42010,0.0001,0.13438023626804352
1891,0.05,722256,20748,381,19.67,888.02,,,42015,0.0001,0.03287806361913681
1891,0.05,722472,20752,381,19.69,886.54,,,42029,0.0001,0.02239641174674034
1892,0.05,722780,20756,381,19.69,884.22,,,42048,0.0001,0.0707208439707756
1892,0.05,722916,20760,381,19.7,887.47,,,42057,0.0001,0.13055571913719177
1893,0.05,723084,20764,381,19.7,887.47,,,42067,0.0001,0.2315472513437271
1894,0.05,723364,20768,381,19.62,885.92,,,42085,0.0001,0.04604729637503624
1894,0.05,723532,20772,381,19.61,883.76,,,42095,0.0001,0.1428312212228775
1894,0.05,723632,20776,381,19.64,877.73,,,42101,0.0001,0.14451535046100616
1895,0.05,723940,20780,381,19.64,877.73,,,42121,0.0001,0.19444477558135986
1896,0.05,724208,20784,381,19.72,875.93,,,42137,0.0001,0.12942691147327423
1896,0.05,724468,20788,381,19.75,873.21,,,42154,0.0001,0.17341947555541992
1897,0.05,724664,20792,381,19.75,873.21,,,42166,0.0001,0.14656558632850647
1898,0.05,724956,20796,381,19.75,877.34,,,42184,0.0001,0.042651496827602386
1898,0.05,725096,20800,381,19.75,877.34,,,42193,0.0001,0.037342384457588196
1899,0.05,725452,20804,381,19.81,880.26,,,42215,0.0001,0.020759757608175278
1899,0.05,725640,20808,381,19.81,880.26,,,42227,0.0001,0.22535885870456696
