time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length,train/loss,train/learning_rate,train/n_updates
4849,37012,325,1578992,0.05,32.98,954.17,,,0.027622200548648834,0.0001,95561
4850,37016,325,1579308,0.05,33.02,955.05,,,0.3113330900669098,0.0001,95581
4850,37020,325,1579540,0.05,33.03,957.47,,,0.4603733420372009,0.0001,95596
4851,37024,325,1579760,0.05,33.03,957.47,,,0.17917782068252563,0.0001,95609
4852,37028,325,1579936,0.05,33.02,954.43,,,0.16252906620502472,0.0001,95620
4853,37032,325,1580212,0.05,33.0,951.18,,,0.2577965259552002,0.0001,95638
4853,37036,325,1580416,0.05,33.07,952.65,,,0.4310452342033386,0.0001,95650
4854,37040,325,1580636,0.05,33.04,951.51,,,0.07818709313869476,0.0001,95664
4855,37044,325,1580836,0.05,33.04,951.51,,,0.06386594474315643,0.0001,95677
4855,37048,325,1581072,0.05,32.97,949.77,,,0.6557761430740356,0.0001,95691
4856,37052,325,1581276,0.05,33.02,948.46,,,0.4539913535118103,0.0001,95704
4856,37056,325,1581568,0.05,33.02,948.46,,,0.03919713571667671,0.0001,95722
4857,37060,325,1581756,0.05,33.1,950.16,,,0.10000751912593842,0.0001,95734
4857,37064,325,1581932,0.05,33.03,943.46,,,0.06972914934158325,0.0001,95745
4858,37068,325,1582168,0.05,33.11,949.78,,,0.012618804350495338,0.0001,95760
4858,37072,325,1582368,0.05,33.11,949.78,,,0.08150380849838257,0.0001,95772
4859,37076,325,1582600,0.05,33.03,948.54,,,0.07239764928817749,0.0001,95787
4859,37080,325,1582832,0.05,32.95,944.33,,,0.1554580181837082,0.0001,95801
4860,37084,325,1583152,0.05,32.98,944.8,,,0.09527356922626495,0.0001,95821
4861,37088,325,1583348,0.05,32.98,941.34,,,0.07559283077716827,0.0001,95834
4861,37092,325,1583528,0.05,32.98,941.34,,,0.033668652176856995,0.0001,95845
4862,37096,325,1583780,0.05,32.98,941.34,,,0.2863670885562897,0.0001,95861
4863,37100,325,1584056,0.05,33.17,945.99,,,0.09207795560359955,0.0001,95878
4864,37104,325,1584272,0.05,33.17,945.99,,,0.2753716707229614,0.0001,95891
4865,37108,325,1584616,0.05,33.16,945.66,,,0.16550308465957642,0.0001,95913
4865,37112,325,1584784,0.05,33.16,945.66,,,0.45222601294517517,0.0001,95923
4866,37116,325,1584960,0.05,33.15,946.68,,,0.39069339632987976,0.0001,95934
4867,37120,325,1585116,0.05,33.17,949.61,,,0.045441120862960815,0.0001,95944
4867,37124,325,1585292,0.05,33.18,947.29,,,0.1727728545665741,0.0001,95955
4868,37128,325,1585512,0.05,33.11,943.63,,,0.037825919687747955,0.0001,95969
4868,37132,325,1585724,0.05,33.07,943.4,,,0.1467113047838211,0.0001,95982
4869,37136,325,1586040,0.05,33.1,945.22,,,0.4560191333293915,0.0001,96002
4870,37140,325,1586220,0.05,33.11,944.95,,,0.5031211972236633,0.0001,96013
4871,37144,325,1586484,0.05,33.11,944.95,,,0.038370970636606216,0.0001,96030
4872,37148,325,1586676,0.05,33.12,943.89,,,0.1431412696838379,0.0001,96042
4872,37152,325,1586856,0.05,32.99,943.64,,,0.08905194699764252,0.0001,96053
4873,37156,325,1587076,0.05,32.99,943.64,,,0.08662846684455872,0.0001,96067
4873,37160,325,1587240,0.05,32.97,944.18,,,0.22955422103405,0.0001,96077
4874,37164,325,1587416,0.05,32.95,943.2,,,0.11463651061058044,0.0001,96088
4875,37168,325,1587584,0.05,32.98,942.1,,,0.05525873601436615,0.0001,96098
4875,37172,325,1587756,0.05,33.02,937.91,,,0.1405244767665863,0.0001,96109
4876,37176,325,1587968,0.05,32.84,931.86,,,0.15373900532722473,0.0001,96122
4876,37180,325,1588052,0.05,32.84,931.86,,,0.07176509499549866,0.0001,96128
4876,37184,325,1588144,0.05,32.84,931.86,,,0.5466523766517639,0.0001,96133
4877,37188,325,1588488,0.05,33.02,928.72,,,0.40152257680892944,0.0001,96155
4878,37192,325,1588772,0.05,33.03,925.4,,,0.35668858885765076,0.0001,96173
4879,37196,325,1588872,0.05,33.03,925.4,,,0.04151385277509689,0.0001,96179
4879,37200,325,1589092,0.05,32.95,920.28,,,0.349473237991333,0.0001,96193
4880,37204,325,1589264,0.05,32.95,920.28,,,0.446305513381958,0.0001,96203
4880,37208,325,1589416,0.05,32.91,919.49,,,0.35285210609436035,0.0001,96213
4881,37212,325,1589592,0.05,32.86,914.21,,,0.2629747986793518,0.0001,96224
4882,37216,325,1589852,0.05,32.86,914.21,,,0.10789312422275543,0.0001,96240
4882,37220,325,1590064,0.05,32.86,917.82,,,0.21818256378173828,0.0001,96253
4883,37224,325,1590360,0.05,32.8,918.28,,,0.22278010845184326,0.0001,96272
4884,37228,325,1590712,0.05,32.8,918.28,,,0.0630897805094719,0.0001,96294
4885,37232,325,1590956,0.05,32.84,923.05,,,0.0439872182905674,0.0001,96309
4886,37236,325,1591216,0.05,32.81,921.57,,,0.05511121824383736,0.0001,96325
4887,37240,325,1591480,0.05,32.77,921.09,,,0.058564260601997375,0.0001,96342
4887,37244,325,1591560,0.05,32.79,925.37,,,0.23237480223178864,0.0001,96347
4888,37248,325,1591892,0.05,32.78,921.57,,,0.06249356269836426,0.0001,96368
4889,37252,325,1592196,0.05,32.71,921.07,,,0.054495759308338165,0.0001,96387
4889,37256,325,1592344,0.05,32.71,921.07,,,0.536873459815979,0.0001,96396
4890,37260,325,1592544,0.05,32.72,924.02,,,0.049763016402721405,0.0001,96408
4891,37264,325,1592788,0.05,32.71,924.82,,,0.30918416380882263,0.0001,96424
4891,37268,325,1592932,0.05,32.76,925.66,,,0.07821859419345856,0.0001,96433
4892,37272,325,1593156,0.05,32.76,925.66,,,0.046512700617313385,0.0001,96447
4893,37276,325,1593360,0.05,32.67,917.12,,,0.24715864658355713,0.0001,96459
4893,37280,325,1593460,0.05,32.67,912.72,,,0.3850126266479492,0.0001,96466
4894,37284,325,1593756,0.05,32.72,908.46,,,0.3271688222885132,0.0001,96484
4895,37288,325,1593984,0.05,32.71,906.24,,,0.17692045867443085,0.0001,96498
4895,37292,325,1594128,0.05,32.71,906.24,,,0.04100387543439865,0.0001,96507
4896,37296,325,1594368,0.05,32.73,905.69,,,0.2623114287853241,0.0001,96522
4897,37300,325,1594588,0.05,32.65,902.16,,,0.26040056347846985,0.0001,96536
4897,37304,325,1594816,0.05,32.65,902.16,,,0.11682627350091934,0.0001,96550
4898,37308,325,1594896,0.05,32.65,902.16,,,0.19709458947181702,0.0001,96555
4899,37312,325,1595312,0.05,32.52,896.82,,,0.19076207280158997,0.0001,96581
4899,37316,325,1595536,0.05,32.59,893.55,,,0.15735536813735962,0.0001,96595
4900,37320,325,1595640,0.05,32.59,893.55,,,0.029956594109535217,0.0001,96602
4901,37324,325,1595844,0.05,32.48,888.72,,,0.09365089237689972,0.0001,96615
4901,37328,325,1595992,0.05,32.54,887.62,,,0.17046625912189484,0.0001,96624
4902,37332,325,1596244,0.05,32.55,886.12,,,0.6603044867515564,0.0001,96640
4902,37336,325,1596424,0.05,32.55,886.12,,,0.04454346001148224,0.0001,96651
4903,37340,325,1596716,0.05,32.51,883.76,,,0.10524667799472809,0.0001,96669
4904,37344,325,1596948,0.05,32.48,887.6,,,0.16237656772136688,0.0001,96684
4905,37348,325,1597124,0.05,32.64,890.2,,,0.15357065200805664,0.0001,96695
4905,37352,325,1597240,0.05,32.64,890.2,,,0.5409880876541138,0.0001,96702
4906,37356,325,1597408,0.05,32.6,891.2,,,0.08644239604473114,0.0001,96712
4907,37360,325,1597752,0.05,32.65,891.75,,,0.07132302224636078,0.0001,96734
4907,37364,325,1597924,0.05,32.7,889.79,,,0.4720156490802765,0.0001,96745
4908,37368,325,1598136,0.05,32.7,889.79,,,0.2879723608493805,0.0001,96758
4908,37372,325,1598272,0.05,32.62,886.46,,,0.320484459400177,0.0001,96766
4909,37376,325,1598508,0.05,32.62,883.7,,,0.10775704681873322,0.0001,96781
4910,37380,325,1598828,0.05,32.6,883.01,,,0.031192876398563385,0.0001,96801
4911,37384,325,1599024,0.05,32.68,887.43,,,0.018664570525288582,0.0001,96813
4911,37388,325,1599272,0.05,32.63,886.41,,,0.038464438170194626,0.0001,96829
4912,37392,325,1599568,0.05,32.63,886.41,,,0.16102764010429382,0.0001,96847
4913,37396,325,1599808,0.05,32.66,886.33,,,0.14076676964759827,0.0001,96862
,,,1600000,0.05,,,31.4,1024.0,0.1436387151479721,0.0001,96874
4917,37400,325,1600176,0.05,32.73,891.36,,,0.7120832800865173,0.0001,96885
4918,37404,325,1600384,0.05,32.73,891.36,,,0.594423234462738,0.0001,96898
4918,37408,325,1600556,0.05,32.73,891.36,,,0.1487351953983307,0.0001,96909
4919,37412,325,1600740,0.05,32.69,891.08,,,0.04728562384843826,0.0001,96921
4920,37416,325,1600996,0.05,32.83,890.06,,,0.18994450569152832,0.0001,96937
4921,37420,325,1601264,0.05,32.89,887.51,,,0.3275243639945984,0.0001,96953
4921,37424,325,1601432,0.05,32.89,887.51,,,0.019282197579741478,0.0001,96964
4922,37428,325,1601604,0.05,32.89,887.51,,,0.5859922766685486,0.0001,96975
4923,37432,325,1601916,0.05,32.91,887.94,,,0.18547950685024261,0.0001,96994
4923,37436,325,1602104,0.05,32.86,888.37,,,0.03832845017313957,0.0001,97006
4924,37440,325,1602332,0.05,32.91,888.29,,,0.05423309653997421,0.0001,97020
4925,37444,325,1602528,0.05,32.91,888.29,,,0.04459651932120323,0.0001,97032
4925,37448,325,1602768,0.05,33.02,891.31,,,0.545730471611023,0.0001,97047
4926,37452,325,1603120,0.05,33.02,891.66,,,0.25916028022766113,0.0001,97069
4927,37456,325,1603208,0.05,33.09,892.89,,,0.25985172390937805,0.0001,97075
4927,37460,325,1603428,0.05,33.09,892.89,,,0.13409148156642914,0.0001,97089
4929,37464,325,1603816,0.05,33.17,893.95,,,0.8751412630081177,0.0001,97113
4929,37468,325,1604020,0.05,33.17,893.19,,,0.07307559996843338,0.0001,97126
4930,37472,325,1604176,0.05,33.17,893.19,,,0.03304547071456909,0.0001,97135
4930,37476,325,1604404,0.05,33.17,893.19,,,0.09515441954135895,0.0001,97150
4931,37480,325,1604612,0.05,33.21,895.57,,,0.24654115736484528,0.0001,97163
4932,37484,325,1604888,0.05,33.09,892.21,,,0.05718792602419853,0.0001,97180
4933,37488,325,1605092,0.05,33.1,892.21,,,0.034910671412944794,0.0001,97193
4933,37492,325,1605252,0.05,33.1,892.21,,,0.24803370237350464,0.0001,97203
4934,37496,325,1605536,0.05,33.08,889.62,,,0.07415565848350525,0.0001,97220
4935,37500,325,1605764,0.05,33.08,889.81,,,0.027178406715393066,0.0001,97235
4935,37504,325,1605944,0.05,33.08,889.81,,,0.21140189468860626,0.0001,97246
4936,37508,325,1606028,0.05,33.08,889.81,,,0.42842310667037964,0.0001,97251
4936,37512,325,1606280,0.05,33.01,884.15,,,0.32321658730506897,0.0001,97267
4937,37516,325,1606408,0.05,33.04,880.25,,,0.03914586454629898,0.0001,97275
4937,37520,325,1606592,0.05,33.04,880.25,,,0.3604245185852051,0.0001,97286
4938,37524,325,1606824,0.05,33.07,880.12,,,0.5681933164596558,0.0001,97301
