train/explained_variance,time/time_elapsed,train/policy_loss,rollout/ep_rew_mean,train/learning_rate,train/value_loss,rollout/ep_len_mean,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
0.8871114328503609,2448,-0.005675134714692831,70.28,0.0007,1.0207257270812988,918.85,308,37800,756000,-0.05723624303936958,37799,,
0.9741553701460361,2454,0.03316793590784073,71.36,0.0007,0.18369197845458984,915.27,308,37900,758000,-0.03556497022509575,37899,,
0.9638720043003559,,0.10147055238485336,,0.0007,0.2356921285390854,,,,760000,-0.11223168671131134,37999,1243.0,49.6
,2463,,70.19,,,935.3,308,38000,760000,,,,
0.7771292924880981,2469,0.02920486591756344,70.33,0.0007,2.0686233043670654,949.02,308,38100,762000,-0.11757685244083405,38099,,
0.9830887950956821,2475,0.04406527802348137,71.58,0.0007,0.31166326999664307,968.18,308,38200,764000,-0.08081869035959244,38199,,
0.7442303597927094,2481,-0.0025530715938657522,71.54,0.0007,0.9943868517875671,984.08,308,38300,766000,-0.039217837154865265,38299,,
0.9286469742655754,2487,0.0003612545260693878,71.26,0.0007,0.7287634015083313,1021.07,308,38400,768000,-0.016889285296201706,38399,,
0.9832488130778074,2493,-0.001408770913258195,70.85,0.0007,0.2621685564517975,1030.05,308,38500,770000,-0.021813392639160156,38499,,
0.9115695729851723,2499,-0.06114625558257103,69.27,0.0007,0.431840717792511,1041.02,308,38600,772000,-0.10406062752008438,38599,,
0.991983593441546,2505,-0.022881610319018364,66.81,0.0007,0.14909373223781586,1036.91,308,38700,774000,-0.04257064685225487,38699,,
0.9424358420073986,2511,0.005650507751852274,66.41,0.0007,0.45086655020713806,1036.04,308,38800,776000,-0.021930823102593422,38799,,
0.9296873584389687,2517,0.04026525840163231,63.87,0.0007,0.7405934929847717,1034.32,309,38900,778000,-0.07950432598590851,38899,,
-0.06723833084106445,2523,-0.002226153388619423,61.85,0.0007,1.1592998504638672,1046.34,309,39000,780000,-0.09341941028833389,38999,,
0.9876270890235901,2529,0.030069855973124504,60.98,0.0007,0.10455794632434845,1052.36,309,39100,782000,-0.12406730651855469,39099,,
0.9947035587392747,2536,2.834975384757854e-05,59.81,0.0007,0.1186579018831253,1038.33,309,39200,784000,-0.003729885444045067,39199,,
0.8044921159744263,2542,0.07217956334352493,59.48,0.0007,2.611255407333374,1020.42,309,39300,786000,-0.11417477577924728,39299,,
0.8674452006816864,2548,0.05536554381251335,59.97,0.0007,1.4067119359970093,1020.55,309,39400,788000,-0.19755348563194275,39399,,
0.990566679276526,2554,-0.0006834870437160134,59.37,0.0007,0.17129884660243988,1019.77,309,39500,790000,-0.01968907192349434,39499,,
0.9146451950073242,2560,-0.016458764672279358,58.7,0.0007,0.36706098914146423,993.43,309,39600,792000,-0.12273483723402023,39599,,
0.9957593670114875,2566,-0.0040203058160841465,58.03,0.0007,0.04976165294647217,994.57,309,39700,794000,-0.05782531574368477,39699,,
0.8042380660772324,2572,0.0032654248643666506,58.46,0.0007,1.1321520805358887,1011.15,309,39800,796000,-0.10639985650777817,39799,,
0.992471958976239,2578,-0.002403579419478774,59.54,0.0007,0.12376268208026886,1024.4,309,39900,798000,-0.06984575092792511,39899,,
0.9334606006741524,,0.0004490915744099766,,0.0007,0.4201774597167969,,,,800000,-0.0678475871682167,39999,907.2,84.0
,2587,,59.93,,,1013.03,309,40000,800000,,,,
0.8587698936462402,2593,-0.16090379655361176,63.22,0.0007,2.745577335357666,1006.96,309,40100,802000,-0.06662267446517944,40099,,
0.7362198233604431,2599,0.07452180236577988,65.63,0.0007,1.5756162405014038,979.66,309,40200,804000,-0.06790848821401596,40199,,
0.9354570880532265,2605,0.1362563669681549,69.97,0.0007,2.1502082347869873,975.48,309,40300,806000,-0.11589667946100235,40299,,
0.5137329697608948,2611,-0.0075253709219396114,74.27,0.0007,1.3888825178146362,973.38,309,40400,808000,-0.06364434957504272,40399,,
0.9593662433326244,2617,-0.01689373329281807,75.84,0.0007,1.000739336013794,978.89,309,40500,810000,-0.05919191986322403,40499,,
0.9462440386414528,2623,-0.0017975926166400313,77.61,0.0007,0.6689224243164062,964.08,309,40600,812000,-0.011058168485760689,40599,,
0.4831954836845398,2629,0.008825290016829967,77.51,0.0007,5.048861026763916,959.21,309,40700,814000,-0.14274108409881592,40699,,
0.8212665319442749,2635,-0.2252172976732254,78.09,0.0007,1.9399083852767944,952.79,309,40800,816000,-0.11591696739196777,40799,,
0.8969977349042892,2641,-0.001331418752670288,77.8,0.0007,1.2456611394882202,943.38,309,40900,818000,-0.08313050121068954,40899,,
0.7755856662988663,2647,-0.01242530532181263,75.95,0.0007,2.0099072456359863,928.87,309,41000,820000,-0.03999483585357666,40999,,
0.1790933609008789,2653,0.21749810874462128,77.46,0.0007,1.0202581882476807,941.39,309,41100,822000,-0.030768856406211853,41099,,
0.9723843894898891,2659,-0.04256134480237961,78.07,0.0007,0.5328659415245056,950.16,309,41200,824000,-0.04770469665527344,41199,,
0.9002051949501038,2665,0.11192768812179565,77.77,0.0007,0.4365250766277313,970.04,309,41300,826000,-0.06102273613214493,41299,,
0.8578623831272125,2671,0.028081510215997696,77.16,0.0007,0.8303049206733704,994.52,309,41400,828000,-0.18277649581432343,41399,,
0.9954199460335076,2677,-0.003591361688449979,76.72,0.0007,0.054807521402835846,995.41,309,41500,830000,-0.03538869321346283,41499,,
0.1201094388961792,2683,-0.3819921314716339,77.87,0.0007,5.3247857093811035,1007.31,310,41600,832000,-0.08144862204790115,41599,,
0.9707507006824017,2689,-0.001551581546664238,77.92,0.0007,0.20352402329444885,1027.23,310,41700,834000,-0.04917183518409729,41699,,
0.9754470251500607,2695,0.002544351387768984,75.87,0.0007,0.18805217742919922,1038.66,310,41800,836000,-0.023155201226472855,41799,,
0.7833206653594971,2701,0.019337154924869537,74.93,0.0007,1.0065993070602417,1039.77,310,41900,838000,-0.2111692726612091,41899,,
0.6624362170696259,,0.00291268527507782,,0.0007,1.4816906452178955,,,,840000,-0.09354336559772491,41999,1053.4,98.2
,2711,,74.79,,,1032.53,309,42000,840000,,,,
0.9562800042331219,2717,0.001991700381040573,77.55,0.0007,0.41293612122535706,1042.93,309,42100,842000,-0.03515784814953804,42099,,
0.962277602404356,2723,0.008994419127702713,81.4,0.0007,0.7615300416946411,1042.2,309,42200,844000,-0.1200321838259697,42199,,
0.9892813628539443,2729,-0.000696830335073173,86.28,0.0007,0.1198853999376297,1053.07,309,42300,846000,-0.1306370347738266,42299,,
0.4875892400741577,2735,0.22320735454559326,87.61,0.0007,11.361302375793457,1039.95,310,42400,848000,-0.118604376912117,42399,,
0.9864126527681947,2741,0.12739676237106323,90.65,0.0007,0.3576444387435913,1049.47,310,42500,850000,-0.12692569196224213,42499,,
0.9343609437346458,2747,-0.02493721805512905,93.54,0.0007,0.6040748953819275,1025.69,310,42600,852000,-0.06105833128094673,42599,,
0.9579844065010548,2753,0.00398995541036129,94.28,0.0007,0.9115433692932129,1016.68,310,42700,854000,-0.09148607403039932,42699,,
0.9914076710119843,2759,0.01751529984176159,92.63,0.0007,0.20427770912647247,1030.69,310,42800,856000,-0.0824408084154129,42799,,
0.9449901208281517,2765,-0.02770729921758175,91.14,0.0007,1.087626576423645,1049.96,310,42900,858000,-0.05286697670817375,42899,,
0.9768795594573021,2771,-0.02171008288860321,93.56,0.0007,0.1804598569869995,1031.6,310,43000,860000,-0.0462350957095623,42999,,
0.8047803640365601,2777,0.31120094656944275,95.54,0.0007,4.871417045593262,1049.22,310,43100,862000,-0.2043570727109909,43099,,
0.8922654539346695,2783,0.007555426098406315,96.4,0.0007,2.634183883666992,1055.63,310,43200,864000,-0.050097305327653885,43199,,
0.9629681073129177,2789,0.007330805063247681,97.27,0.0007,0.36432144045829773,1062.44,310,43300,866000,-0.047919392585754395,43299,,
0.9964298566337675,2795,5.739941479987465e-05,98.59,0.0007,0.03134122118353844,1055.43,310,43400,868000,-0.06690174341201782,43399,,
0.9427648782730103,2801,0.007329270243644714,97.33,0.0007,0.453204870223999,1054.34,310,43500,870000,-0.024870455265045166,43499,,
0.8711763769388199,2807,0.0005198349244892597,95.23,0.0007,1.3124499320983887,1053.33,310,43600,872000,-0.0030012887436896563,43599,,
0.9375018589198589,2813,-0.0006818426190875471,93.74,0.0007,0.14290378987789154,1052.5,310,43700,874000,-0.019993934780359268,43699,,
0.3754878044128418,2819,0.07522070407867432,90.27,0.0007,16.09288787841797,1029.16,310,43800,876000,-0.12327809631824493,43799,,
0.8888396844267845,2825,-0.055796075612306595,89.55,0.0007,2.0570671558380127,1027.75,310,43900,878000,-0.09048935025930405,43899,,
0.927200973033905,,0.0012628798140212893,,0.0007,0.5788169503211975,,,,880000,-0.05998293682932854,43999,858.2,64.4
,2834,,89.34,,,998.73,310,44000,880000,,,,
0.9770658705383539,2839,0.01808004081249237,89.95,0.0007,0.4873863160610199,978.32,310,44100,882000,-0.0735616609454155,44099,,
0.7886173725128174,2846,-0.03258490189909935,87.57,0.0007,0.7267166376113892,970.37,310,44200,884000,-0.10816861689090729,44199,,
0.866557702422142,2852,-0.00012982368934899569,85.63,0.0007,1.4000272750854492,949.44,310,44300,886000,-0.018978742882609367,44299,,
0.8746293187141418,2858,0.052291031926870346,82.71,0.0007,1.1395820379257202,954.03,310,44400,888000,-0.11566201597452164,44399,,
0.990172159858048,2864,0.0057131401263177395,80.21,0.0007,0.09833496063947678,957.93,310,44500,890000,-0.10195322334766388,44499,,
0.9858490033075213,2870,0.01218443550169468,78.42,0.0007,0.4351893365383148,968.47,310,44600,892000,-0.08755370229482651,44599,,
0.7212560474872589,2876,-0.02492348663508892,74.65,0.0007,3.9283931255340576,943.11,310,44700,894000,-0.09960676729679108,44699,,
0.7420950531959534,2882,0.04459935054183006,71.37,0.0007,0.3785512149333954,925.7,310,44800,896000,-0.07604911923408508,44799,,
0.9927041251212358,2888,0.018961764872074127,71.2,0.0007,0.28511926531791687,921.4,310,44900,898000,-0.1520162671804428,44899,,
0.7620793282985687,2894,-0.0177422147244215,70.78,0.0007,13.761993408203125,944.12,310,45000,900000,-0.12042955309152603,44999,,
0.6262658536434174,2901,-0.17547404766082764,68.49,0.0007,8.16138744354248,959.25,310,45100,902000,-0.20305748283863068,45099,,
0.92788115888834,2907,-0.009579203091561794,67.32,0.0007,0.21857039630413055,986.33,310,45200,904000,-0.07816675305366516,45199,,
-0.0733269453048706,2913,0.002642819657921791,63.76,0.0007,0.4077666401863098,978.63,310,45300,906000,-0.06713537126779556,45299,,
0.7596322894096375,2919,0.027978310361504555,62.51,0.0007,1.4490984678268433,970.91,311,45400,908000,-0.10172509402036667,45399,,
0.25235992670059204,2925,-0.20962205529212952,62.69,0.0007,4.143769264221191,951.92,311,45500,910000,-0.09039133042097092,45499,,
0.9682273790240288,2931,0.00044485885882750154,64.27,0.0007,0.5913483500480652,926.65,311,45600,912000,-0.01621670089662075,45599,,
0.9841739218682051,2937,0.01594991236925125,66.58,0.0007,0.4629860818386078,925.09,311,45700,914000,-0.10119091719388962,45699,,
0.9650252908468246,2943,0.00860600359737873,67.16,0.0007,0.3072006404399872,936.77,311,45800,916000,-0.049824900925159454,45799,,
0.8359004557132721,2949,0.2725186347961426,68.24,0.0007,1.4384263753890991,949.84,311,45900,918000,-0.025275463238358498,45899,,
0.7748706191778183,,-0.29998502135276794,,0.0007,0.9113300442695618,,,,920000,-0.19533880054950714,45999,877.8,53.2
,2958,,69.09,,,957.85,310,46000,920000,,,,
0.8516339063644409,2964,-0.332762748003006,64.62,0.0007,1.3062101602554321,944.47,311,46100,922000,-0.05760307237505913,46099,,
0.3892061114311218,2970,-0.013187721371650696,63.44,0.0007,3.486194372177124,921.16,311,46200,924000,-0.040346574038267136,46199,,
0.9205484092235565,2976,0.016529157757759094,65.96,0.0007,0.6928254961967468,916.12,311,46300,926000,-0.09141722321510315,46299,,
0.9832185078412294,2982,0.008383824490010738,68.78,0.0007,0.1383064091205597,907.89,311,46400,928000,-0.06508264690637589,46399,,
0.9752252362668514,2989,0.009015235118567944,67.84,0.0007,0.4559682011604309,910.25,311,46500,930000,-0.10605976730585098,46499,,
0.4336780905723572,2995,0.2305087298154831,71.3,0.0007,3.538573980331421,928.47,311,46600,932000,-0.08742367476224899,46599,,
0.9833851102739573,3001,0.008438622578978539,72.66,0.0007,0.38624441623687744,945.68,311,46700,934000,-0.09796255826950073,46699,,
0.796651765704155,3007,-0.601341724395752,71.19,0.0007,7.005137920379639,951.56,311,46800,936000,-0.1765364408493042,46799,,
0.944448072463274,3013,0.2536245286464691,70.1,0.0007,0.36580824851989746,945.91,311,46900,938000,-0.06601252406835556,46899,,
0.9799680095165968,3020,3.8619433325948194e-05,70.56,0.0007,0.23182468116283417,956.92,311,47000,940000,-0.05196675658226013,46999,,
0.8986371383070946,3026,3.1847255741013214e-05,71.12,0.0007,0.2299039363861084,965.44,311,47100,942000,-0.007132625672966242,47099,,
0.9463839493691921,3032,0.009887582622468472,70.95,0.0007,0.24011008441448212,967.62,311,47200,944000,-0.05467160418629646,47199,,
0.7714022845029831,3037,0.09401137381792068,70.2,0.0007,0.5635787844657898,976.14,311,47300,946000,-0.21187730133533478,47299,,
0.9791117198765278,3044,0.009189466945827007,68.85,0.0007,0.2767394185066223,974.91,311,47400,948000,-0.04457004368305206,47399,,
0.9872641339898109,3050,-0.008363944478332996,65.81,0.0007,0.19992397725582123,980.61,311,47500,950000,-0.04577294737100601,47499,,
0.9788406435400248,3056,0.0009876311523839831,64.1,0.0007,0.17149150371551514,987.41,311,47600,952000,-0.020561164245009422,47599,,
0.9929773253388703,3062,-0.0018868744373321533,65.77,0.0007,0.13923296332359314,1000.11,311,47700,954000,-0.04816786199808121,47699,,
0.9868377838283777,3068,-0.00013987776765134186,64.04,0.0007,0.32901519536972046,986.55,311,47800,956000,-0.0011373270535841584,47799,,
0.9768806044012308,3074,-0.027103502303361893,64.1,0.0007,0.32930681109428406,1008.63,311,47900,958000,-0.058629412204027176,47899,,
0.9379050731658936,,-0.12225829809904099,,0.0007,3.0773425102233887,,,,960000,-0.048814523965120316,47999,911.2,50.6
,3083,,61.26,,,1010.52,311,48000,960000,,,,
0.948731429874897,3089,-0.36352285742759705,60.04,0.0007,0.9800298810005188,1010.15,311,48100,962000,-0.09879529476165771,48099,,
0.9222991243004799,3095,0.004005409311503172,60.28,0.0007,0.9464797973632812,1013.76,311,48200,964000,-0.09777618944644928,48199,,
0.987193213775754,3101,-0.007043181452900171,60.69,0.0007,0.29441025853157043,1027.04,311,48300,966000,-0.06571256369352341,48299,,
0.9542008675634861,3108,-0.020732508972287178,59.12,0.0007,0.2921203672885895,1007.36,311,48400,968000,-0.04397321492433548,48399,,
0.8134957551956177,3114,-0.009536181576550007,60.27,0.0007,1.281476616859436,1014.05,311,48500,970000,-0.023262247443199158,48499,,
0.992419839836657,3120,0.0011857281206175685,64.6,0.0007,0.0913916751742363,1035.51,311,48600,972000,-0.020475586876273155,48599,,
0.9726585447788239,3126,4.226453529554419e-05,66.22,0.0007,0.32012590765953064,1040.79,311,48700,974000,-0.013959727250039577,48699,,
-1.9552807807922363,3132,-0.30202823877334595,67.98,0.0007,5.2480034828186035,1030.58,311,48800,976000,-0.04328691586852074,48799,,
0.9753305967897177,3138,0.049269817769527435,66.76,0.0007,0.5366854071617126,1024.74,311,48900,978000,-0.07196753472089767,48899,,
0.4016695022583008,3144,-0.08064837753772736,67.08,0.0007,0.37865447998046875,1013.57,311,49000,980000,-0.19583025574684143,48999,,
0.9821355137974024,3150,0.014171535149216652,67.63,0.0007,0.14834050834178925,984.81,311,49100,982000,-0.07600587606430054,49099,,
0.8931760787963867,3156,0.12360107153654099,69.61,0.0007,2.9656174182891846,985.8,311,49200,984000,-0.03298446163535118,49199,,
0.7603199928998947,3162,0.033331248909235,71.77,0.0007,1.6368515491485596,989.73,311,49300,986000,-0.07367396354675293,49299,,
0.6077184081077576,3169,-0.02933434583246708,73.0,0.0007,4.180336952209473,985.13,311,49400,988000,-0.025477856397628784,49399,,
0.8844315633177757,3175,-0.0008094310178421438,74.04,0.0007,2.280313491821289,973.33,311,49500,990000,-0.00266726384870708,49499,,
-0.5039191246032715,3181,-0.42171192169189453,75.93,0.0007,10.517157554626465,981.1,311,49600,992000,-0.27617645263671875,49599,,
0.9270498678088188,3187,-0.013628765940666199,76.58,0.0007,0.663169801235199,972.2,311,49700,994000,-0.11235976219177246,49699,,
0.9154080227017403,3193,0.0015554522396996617,76.01,0.0007,1.799435019493103,957.2,311,49800,996000,-0.003013690235093236,49799,,
0.4853920340538025,3199,-0.004620969295501709,77.4,0.0007,2.044180154800415,942.92,311,49900,998000,-0.08705686032772064,49899,,
0.9949783077463508,,-0.020503869280219078,,0.0007,0.08012863248586655,,,,1000000,-0.0836663693189621,49999,924.0,66.8
,3209,,78.72,,,937.24,311,50000,1000000,,,,
0.965883769094944,3215,0.0017490327591076493,79.98,0.0007,0.24740324914455414,941.42,311,50100,1002000,-0.03623903542757034,50099,,
0.771804928779602,3221,0.003604929195716977,81.13,0.0007,2.7702159881591797,961.46,311,50200,1004000,-0.026279330253601074,50199,,
0.9254993051290512,3227,0.0023758341558277607,81.05,0.0007,1.4168199300765991,984.09,311,50300,1006000,-0.07797268033027649,50299,,
0.9002087786793709,3233,-0.009658667258918285,81.17,0.0007,3.2144851684570312,983.22,311,50400,1008000,-0.06127725914120674,50399,,
0.996017824858427,3239,-9.634728485252708e-06,81.31,0.0007,0.17136041820049286,981.55,311,50500,1010000,-0.0012450432404875755,50499,,
0.7997898310422897,3245,-0.0010842541232705116,82.11,0.0007,4.474236488342285,991.88,311,50600,1012000,-0.016771072521805763,50599,,
0.7978868633508682,3252,0.5605406761169434,80.52,0.0007,2.8399746417999268,995.04,311,50700,1014000,-0.14105239510536194,50699,,
-1.9739153385162354,3258,0.0654667541384697,81.21,0.0007,3.079191207885742,1002.2,311,50800,1016000,-0.0696178749203682,50799,,
0.9181696251034737,3264,0.15791741013526917,82.77,0.0007,0.3561045229434967,1004.19,311,50900,1018000,-0.035176802426576614,50899,,
0.9504447095096111,3270,-0.0364975742995739,81.51,0.0007,0.653773844242096,999.66,311,51000,1020000,-0.06019771844148636,50999,,
-0.2591134309768677,3277,0.14034275710582733,83.5,0.0007,0.24768172204494476,1017.41,311,51100,1022000,-0.134072408080101,51099,,
0.5489480793476105,3283,-0.04745296388864517,82.4,0.0007,6.124759197235107,1022.84,311,51200,1024000,-0.03759237378835678,51199,,
0.9640637747943401,3289,-0.0005831053131259978,83.56,0.0007,0.1039363369345665,1028.21,311,51300,1026000,-0.03099799156188965,51299,,
0.8597764819860458,3295,-0.008949728682637215,87.9,0.0007,0.7310724854469299,1056.97,311,51400,1028000,-0.024755433201789856,51399,,
0.9296514242887497,3302,0.0011187331983819604,89.61,0.0007,0.6268763542175293,1071.34,311,51500,1030000,-0.008619613014161587,51499,,
0.8278642296791077,3308,0.030795887112617493,89.75,0.0007,0.8596888780593872,1067.62,311,51600,1032000,-0.03653176501393318,51599,,
0.9710506200790405,3314,-0.05896386131644249,90.61,0.0007,0.3751695156097412,1076.97,311,51700,1034000,-0.1386542171239853,51699,,
0.48410797119140625,3320,0.014553469605743885,85.31,0.0007,1.9678226709365845,1070.29,312,51800,1036000,-0.04985136538743973,51799,,
0.48901796340942383,3326,-0.1506166160106659,80.57,0.0007,4.029611110687256,1070.4,312,51900,1038000,-0.06282129138708115,51899,,
0.6021396219730377,,0.005007773172110319,,0.0007,3.5015861988067627,,,,1040000,-0.028127295896410942,51999,1086.6,46.4
,3336,,79.15,,,1053.89,311,52000,1040000,,,,
0.7183529138565063,3342,-0.003199557540938258,79.63,0.0007,2.552057981491089,1067.95,311,52100,1042000,-0.037169989198446274,52099,,
0.9390365369617939,3348,0.00037350106867961586,78.14,0.0007,0.5076783299446106,1054.51,311,52200,1044000,-0.007822267711162567,52199,,
0.9308983907103539,3354,-0.16295967996120453,81.17,0.0007,0.5652880668640137,1067.26,311,52300,1046000,-0.0942545086145401,52299,,
0.7902551740407944,3360,-0.012310631573200226,82.56,0.0007,1.3741588592529297,1081.95,311,52400,1048000,-0.060857947915792465,52399,,
0.8214855045080185,3366,-0.03451889380812645,86.92,0.0007,0.34105464816093445,1096.18,311,52500,1050000,-0.08191105723381042,52499,,
0.1908462643623352,3372,-0.0033212967682629824,87.12,0.0007,1.1674866676330566,1089.02,311,52600,1052000,-0.014684212394058704,52599,,
0.8715838342905045,3378,-0.08154123276472092,82.1,0.0007,0.6534532904624939,1080.48,311,52700,1054000,-0.13889773190021515,52699,,
0.9144042879343033,3384,-0.01992015354335308,80.18,0.0007,1.0445197820663452,1063.07,311,52800,1056000,-0.03171931579709053,52799,,
0.9444710798561573,3390,0.00436176685616374,79.79,0.0007,1.4767417907714844,1049.04,312,52900,1058000,-0.04597899317741394,52899,,
0.9811566136777401,3397,-0.06385710835456848,79.62,0.0007,0.31554198265075684,1033.83,312,53000,1060000,-0.0717276930809021,52999,,
0.9535333067178726,3403,0.11517149209976196,85.23,0.0007,0.6239891648292542,1054.41,312,53100,1062000,-0.06227743625640869,53099,,
0.8429996222257614,3409,0.009617446921765804,89.79,0.0007,0.8232610821723938,1047.83,312,53200,1064000,-0.04231288656592369,53199,,
0.8672307133674622,3415,-0.09108336269855499,90.66,0.0007,1.3518482446670532,1060.72,312,53300,1066000,-0.12749995291233063,53299,,
0.8452005386352539,3421,9.546132787363604e-05,90.44,0.0007,0.06636489182710648,1069.7,312,53400,1068000,-0.002542153000831604,53399,,
0.7588973492383957,3427,-0.011134511791169643,90.1,0.0007,2.778766393661499,1060.07,312,53500,1070000,-0.06389474123716354,53499,,
0.7744355797767639,3433,-0.02981521748006344,88.02,0.0007,3.028700113296509,1036.47,312,53600,1072000,-0.05329028517007828,53599,,
0.5689289271831512,3439,0.2839742600917816,86.27,0.0007,4.373867988586426,1023.92,312,53700,1074000,-0.06067652255296707,53699,,
0.9407093301415443,3445,-0.09979920834302902,87.03,0.0007,0.9504002928733826,1028.13,312,53800,1076000,-0.04497888311743736,53799,,
0.7895697504281998,3451,-0.23344717919826508,89.19,0.0007,2.873342275619507,1031.68,312,53900,1078000,-0.13524262607097626,53899,,
0.8106368333101273,,-0.03524267300963402,,0.0007,1.449073076248169,,,,1080000,-0.05885820463299751,53999,969.6,80.2
,3461,,93.81,,,1043.42,311,54000,1080000,,,,
0.9678238444030285,3467,-0.001269540749490261,95.37,0.0007,0.32874760031700134,1039.66,312,54100,1082000,-0.012495486997067928,54099,,
0.9794020410627127,3473,2.5563440431142226e-06,92.45,0.0007,0.13382868468761444,1030.54,312,54200,1084000,-9.632211003918201e-05,54199,,
0.979361480101943,3479,0.02091485820710659,89.67,0.0007,0.12599240243434906,1037.13,312,54300,1086000,-0.047934163361787796,54299,,
0.5440123379230499,3485,-0.07059890776872635,85.27,0.0007,3.246433973312378,1020.51,312,54400,1088000,-0.07764044404029846,54399,,
0.6633750796318054,3492,-0.1771881878376007,81.61,0.0007,3.151857852935791,979.02,312,54500,1090000,-0.07100103050470352,54499,,
0.9604125022888184,3498,-0.004969875793904066,80.88,0.0007,0.11216247081756592,943.42,312,54600,1092000,-0.08495377749204636,54599,,
0.959992803633213,3504,-0.08347492665052414,81.85,0.0007,0.27446532249450684,961.13,312,54700,1094000,-0.08497853577136993,54699,,
0.6782088577747345,3510,-0.0396268330514431,82.25,0.0007,3.4767677783966064,965.33,312,54800,1096000,-0.0641549825668335,54799,,
0.9810249246656895,3516,0.0008178871939890087,82.22,0.0007,0.09358135610818863,949.43,312,54900,1098000,-0.017242740839719772,54899,,
0.6884895265102386,3522,-0.06468191742897034,82.36,0.0007,1.5091328620910645,947.82,312,55000,1100000,-0.12279563397169113,54999,,
0.5809873640537262,3529,-0.11793462187051773,80.93,0.0007,14.299633979797363,936.52,312,55100,1102000,-0.14463743567466736,55099,,
0.7839020788669586,3535,-0.09947963804006577,79.24,0.0007,1.1111013889312744,943.1,312,55200,1104000,-0.08068399876356125,55199,,
0.9224847704172134,3541,0.0005801096558570862,76.62,0.0007,0.5756236910820007,936.79,312,55300,1106000,-0.04082172363996506,55299,,
0.9738445226103067,3547,-0.00016104526002891362,78.04,0.0007,0.24733999371528625,937.54,312,55400,1108000,-0.010068636387586594,55399,,
0.9871496316045523,3553,-0.010132498107850552,79.19,0.0007,0.17692755162715912,933.17,312,55500,1110000,-0.03034505806863308,55499,,
0.6531437635421753,3559,-0.039133600890636444,78.43,0.0007,2.5648419857025146,941.64,312,55600,1112000,-0.05023382976651192,55599,,
0.680065393447876,3565,-0.36442112922668457,78.59,0.0007,3.732635498046875,958.43,312,55700,1114000,-0.12122080475091934,55699,,
0.952346321195364,3571,0.03596824035048485,77.46,0.0007,0.5617863535881042,971.52,312,55800,1116000,-0.10885351896286011,55799,,
0.8953078836202621,3578,0.009483769536018372,75.18,0.0007,1.2258061170578003,974.02,312,55900,1118000,-0.03694026172161102,55899,,
0.847183495759964,,-0.06403922289609909,,0.0007,2.6538681983947754,,,,1120000,-0.1422680914402008,55999,1006.8,75.8
,3587,,71.64,,,972.59,312,56000,1120000,,,,
0.29882580041885376,3593,-0.0003327431622892618,69.47,0.0007,3.2266433238983154,974.41,312,56100,1122000,-0.00630452623590827,56099,,
0.2114449143409729,3599,-0.2885546386241913,67.56,0.0007,11.28494930267334,971.21,312,56200,1124000,-0.11299363523721695,56199,,
0.9864438688382506,3605,-0.01335134543478489,66.21,0.0007,0.19290748238563538,973.54,312,56300,1126000,-0.11037936061620712,56299,,
0.7945679128170013,3611,0.002002347493544221,67.93,0.0007,1.5129772424697876,958.09,312,56400,1128000,-0.06487565487623215,56399,,
0.9374911189079285,3618,-0.005408117081969976,70.02,0.0007,2.9463307857513428,958.78,312,56500,1130000,-0.03203218802809715,56499,,
0.9931447464041412,3624,0.018250465393066406,75.88,0.0007,0.17376437783241272,955.4,312,56600,1132000,-0.06148068234324455,56599,,
0.8093279749155045,3630,0.2351323366165161,77.82,0.0007,2.0056347846984863,960.85,312,56700,1134000,-0.11684709787368774,56699,,
0.9924033442512155,3636,-0.00210165954194963,81.49,0.0007,0.1431260108947754,965.84,312,56800,1136000,-0.0905441865324974,56799,,
0.8892961069941521,3642,-0.006189949344843626,81.65,0.0007,0.2537630498409271,965.27,312,56900,1138000,-0.03632475063204765,56899,,
0.6897120475769043,3648,-0.003036751179024577,81.1,0.0007,2.6371493339538574,946.51,312,57000,1140000,-0.07120680809020996,56999,,
0.9507776312530041,3654,-0.006539007183164358,81.08,0.0007,0.29769548773765564,946.49,312,57100,1142000,-0.06236253306269646,57099,,
0.78126659989357,3660,-0.00014053581980988383,79.94,0.0007,1.4849673509597778,937.73,312,57200,1144000,-0.00346017605625093,57199,,
0.9976287349127233,3667,-0.011183684691786766,77.99,0.0007,0.05747857317328453,935.56,312,57300,1146000,-0.028443891555070877,57299,,
0.7041199505329132,3673,0.04537529870867729,76.19,0.0007,0.42637044191360474,922.39,312,57400,1148000,-0.11209795624017715,57399,,
0.9319430738687515,3679,0.00212925230152905,77.61,0.0007,0.47185197472572327,922.52,312,57500,1150000,-0.05682576447725296,57499,,
0.9873108314350247,3685,0.04396096616983414,72.48,0.0007,0.3420464098453522,906.33,312,57600,1152000,-0.043840911239385605,57599,,
0.9690646920353174,3692,-0.07950027287006378,67.84,0.0007,0.41394853591918945,912.5,312,57700,1154000,-0.09533023089170456,57699,,
0.898319847881794,3698,-0.16102345287799835,64.19,0.0007,1.9688568115234375,900.86,312,57800,1156000,-0.08509592711925507,57799,,
0.9540375359356403,3704,-0.06969255954027176,59.96,0.0007,0.4872542917728424,894.6,312,57900,1158000,-0.03742204234004021,57899,,
